sent_id,text,opinions/0/Target/0/0,opinions/0/Target/1/0,opinions/0/Polar_expression/0/0,opinions/0/Polar_expression/1/0,opinions/0/Polarity,opinions/0/Intensity,opinions/0/Source/0/0,opinions/0/Source/1/0,opinions/1/Polar_expression/0/0,opinions/1/Polar_expression/1/0,opinions/1/Polarity,opinions/1/Intensity,opinions/1/Target/0/0,opinions/1/Target/1/0,opinions/2/Target/0/0,opinions/2/Target/1/0,opinions/2/Polar_expression/0/0,opinions/2/Polar_expression/1/0,opinions/2/Polarity,opinions/2/Intensity,opinions/1/Source/0/0,opinions/1/Source/1/0,opinions/2/Source/0/0,opinions/2/Source/1/0,opinions/3/Source/0/0,opinions/3/Source/1/0,opinions/3/Target/0/0,opinions/3/Target/1/0,opinions/3/Polar_expression/0/0,opinions/3/Polar_expression/1/0,opinions/3/Polarity,opinions/3/Intensity,opinions/4/Target/0/0,opinions/4/Target/1/0,opinions/4/Polar_expression/0/0,opinions/4/Polar_expression/1/0,opinions/4/Polarity,opinions/4/Intensity,opinions/5/Source/0/0,opinions/5/Source/1/0,opinions/5/Target/0/0,opinions/5/Target/1/0,opinions/5/Polar_expression/0/0,opinions/5/Polar_expression/1/0,opinions/5/Polarity,opinions/5/Intensity,opinions/4/Source/0/0,opinions/4/Source/1/0,opinions/6/Source/0/0,opinions/6/Source/1/0,opinions/6/Target/0/0,opinions/6/Target/1/0,opinions/6/Polar_expression/0/0,opinions/6/Polar_expression/1/0,opinions/6/Polarity,opinions/6/Intensity,opinions/7/Source/0/0,opinions/7/Source/1/0,opinions/7/Target/0/0,opinions/7/Target/1/0,opinions/7/Polar_expression/0/0,opinions/7/Polar_expression/1/0,opinions/7/Polarity,opinions/7/Intensity,opinions/8/Source/0/0,opinions/8/Source/1/0,opinions/8/Target/0/0,opinions/8/Target/1/0,opinions/8/Polar_expression/0/0,opinions/8/Polar_expression/1/0,opinions/8/Polarity,opinions/8/Intensity,opinions/9/Source/0/0,opinions/9/Source/1/0,opinions/9/Target/0/0,opinions/9/Target/1/0,opinions/9/Polar_expression/0/0,opinions/9/Polar_expression/1/0,opinions/9/Polarity,opinions/9/Intensity,opinions/10/Target/0/0,opinions/10/Target/1/0,opinions/10/Polar_expression/0/0,opinions/10/Polar_expression/1/0,opinions/10/Polarity,opinions/10/Intensity,opinions/11/Target/0/0,opinions/11/Target/1/0,opinions/11/Polar_expression/0/0,opinions/11/Polar_expression/1/0,opinions/11/Polarity,opinions/11/Intensity,opinions/12/Target/0/0,opinions/12/Target/1/0,opinions/12/Polar_expression/0/0,opinions/12/Polar_expression/1/0,opinions/12/Polarity,opinions/12/Intensity,opinions/13/Target/0/0,opinions/13/Target/1/0,opinions/13/Polar_expression/0/0,opinions/13/Polar_expression/1/0,opinions/13/Polarity,opinions/13/Intensity,opinions/14/Target/0/0,opinions/14/Target/1/0,opinions/14/Polar_expression/0/0,opinions/14/Polar_expression/1/0,opinions/14/Polarity,opinions/14/Intensity,opinions/15/Target/0/0,opinions/15/Target/1/0,opinions/15/Polar_expression/0/0,opinions/15/Polar_expression/1/0,opinions/15/Polarity,opinions/15/Intensity,opinions/16/Target/0/0,opinions/16/Target/1/0,opinions/16/Polar_expression/0/0,opinions/16/Polar_expression/1/0,opinions/16/Polarity,opinions/16/Intensity
../opener/en/kaf/hotel/english00164_c6d60bf75b0de8d72b7e1c575e04e314-4,"It is noisy ( thin walls , doors · I woke up several times because I thought someone was entering my rooms ) , smelly , very small and dirty .",It,0:2,noisy,6:11,Negative,Standard,,,thin,14:18,Negative,Standard,doors,27:32,walls,19:24,thin,14:18,Negative,Standard,,,,,,,,,very small,120:130,Negative,Strong,,,smelly,111:117,Negative,Standard,,,,,dirty,135:140,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00164_c6d60bf75b0de8d72b7e1c575e04e314-5,I was glad that I didn 't have to take a shower in there ( the bath tub was dirty and used ) .,the bath tub,59:71,dirty,76:81,Negative,Standard,,,used,86:90,Negative,Standard,the bath tub,59:71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00164_c6d60bf75b0de8d72b7e1c575e04e314-6,"Even though the price is decent for Paris , I would not recommend this hotel .",this hotel,66:76,would not recommend,46:65,Negative,Standard,I,44:45,decent,25:31,Positive,Standard,the price,12:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00058_56dd739a2df962791786b1d6f758f9a3-1,Basic hotel outside the Amsterdam,hotel,6:11,Basic,0:5,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00058_56dd739a2df962791786b1d6f758f9a3-2,Quite OK hotel next to Amsterdam.Major advantage is free parking and subway station within 8 mins walk .,parking,57:64,free,52:56,Positive,Standard,,,next,15:19,Positive,Standard,Amsterdam.Major,23:38,subway station,69:83,within 8 mins walk,84:102,Positive,Standard,,,,,,,hotel,9:14,Quite OK,0:8,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00058_56dd739a2df962791786b1d6f758f9a3-3,There is nothing but highway close to hotel .,nothing but highway,9:28,There is,0:8,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00058_56dd739a2df962791786b1d6f758f9a3-4,In 5 minutes drive you can find McDonalds .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00058_56dd739a2df962791786b1d6f758f9a3-5,Very well conected to Amsterdam city center · 8 min walk + 25 mins subway,Amsterdam city center,22:43,Very well conected,0:18,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-1,"Our best holiday stay ever , so far",holiday stay,9:21,best ever,4:26,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-2,We have just arrived from this marvelous place .,place,41:46,marvelous,31:40,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-3,"We had experienced our best holiday stay ever , so far .",holiday stay,28:40,best ever,23:45,Positive,Strong,We,0:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-4,"We have been very plaesantly surprised , we liked the overall location and the hotel itself even more we had expected to do so based on the reviews and photos available online .",,,very plaesantly surprised,13:38,Positive,Strong,We,0:2,liked,44:49,Positive,Standard,the hotel,75:84,the overall location,50:70,liked,44:49,Positive,Standard,we,41:43,we,41:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-5,"We would like to stress the preciseness and quality of tha staff 's services , especially in the restaurant .",quality of tha staff 's services,44:76,would like to stress,3:23,Positive,Standard,We,0:2,would like to stress,3:23,Positive,Standard,the preciseness,24:39,,,,,,,We,0:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-6,"Special thanks to the "" animators "" ( Oscar , Mehmet , Dasha , Katya , Anna , Maryem and Sabri ) that made a great effort to keep us entertained all days and nights long .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-7,"Thank you guys , it was great fun !!!",it,17:19,great fun !!!,24:37,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00186_dc77db487ecc3ad5d7d91223a8601077-8,Hope to see you and this great place again !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-1,Good hotel for a business trip,hotel,5:10,Good,0:4,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-2,Overall good hotel .,hotel,13:18,good,8:12,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-3,Nice lounge on the top floor .,lounge,5:11,Nice,0:4,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-4,"The room was clean , big , air conditioning .",The room,0:8,clean,13:18,Positive,Standard,,,big,21:24,Positive,Standard,The room,0:8,The room,0:8,air conditioning,27:43,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-5,There is a little gym in the first floor .,gym,18:21,There is,0:8,Positive,Standard,,,little,11:17,Negative,Standard,gym,18:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-6,The breakfast is correct .,The breakfast,0:13,correct,17:24,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00013_10308a5057dac7bfb5b2caf776a9e44f-7,The wifi internet connection is good .,The wifi internet connection,0:28,good,32:36,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-1,Best for couples · extra tips for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-2,The hotel looks spectacular .,The hotel,0:9,spectacular,16:27,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-3,It is very colorful and perfect for a romantic getaway .,It,0:2,perfect for a romantic getaway,24:54,Positive,Strong,,,very colorful,6:19,Positive,Strong,It,0:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-4,"I have been staying in the "" older part "" of the hotel and I have been told that they just opened the "" new wing "" that week .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-5,They could work a little on dusting the place better : some of the lamps and decorative items were full of dust .,the place,36:45,could work a little on dusting better,5:52,Negative,Standard,,,full of dust,99:111,Negative,Standard,decorative items,77:93,some of the lamps,55:72,full of dust,99:111,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-6,"Some of the items in the room looked old and cracked ( the chair was damaged , the cabinets looked re · purposed ) .",Some of the items in the room,0:29,cracked,45:52,Negative,Standard,,,old,37:40,Negative,Standard,Some of the items in the room,0:29,the cabinets,79:91,re · purposed,99:112,Negative,Standard,,,,,,,the chair,55:64,damaged,69:76,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-7,This should not by any means deter you from staying !,This,0:4,should not deter you from staying !,5:53,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-8,"It is a wonderful , romantic cozy spot , where you could cuddle with your darling in the most dreamy way !",spot,34:38,wonderful,8:17,Positive,Standard,,,romantic,20:28,Positive,Standard,spot,34:38,spot,34:38,cozy,29:33,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-9,The bed was exceptionally comfy .,The bed,0:7,exceptionally comfy,12:31,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00118_85a4bc0448ea5e0e514f71da556cb55a-10,Guests are 20 · 35 y.o.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00120_88e1e5f479d88d91230051420b9fbce5-1,Good location but expect better from this chain,location,5:13,Good,0:4,Positive,Standard,,,expect better from this chain,18:47,Negative,Standard,location,5:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00120_88e1e5f479d88d91230051420b9fbce5-2,"It 's in a pretty good location just a few steps from the strip , right behind Flamingo .",location,23:31,right behind Flamingo,66:87,Positive,Standard,,,pretty good,11:22,Positive,Strong,location,23:31,location,23:31,just a few steps from the strip,32:63,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00120_88e1e5f479d88d91230051420b9fbce5-3,That was a huge plus for us as you can really easily walk all places of interest .,That,0:4,a huge plus for us,9:27,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00120_88e1e5f479d88d91230051420b9fbce5-4,However the bathroom door were broken and they messed up our reservation ( not good after 11pm when we were already tired from a whole day spend in Vegas ) but compensated for that with a voucher to spend on food / shopping in the hotel .,the bathroom door,8:25,broken,31:37,Negative,Standard,,,messed up,47:56,Negative,Standard,our reservation,57:72,that,176:180,compensated voucher to spend on food / shopping,160:223,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00120_88e1e5f479d88d91230051420b9fbce5-5,"No balcony , cannot open windows .",windows,25:32,cannot open,13:24,Negative,Standard,,,No,0:2,Negative,Standard,balcony,3:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00120_88e1e5f479d88d91230051420b9fbce5-6,"Problems can happen at any place of course , so I 'd say you can stay there as the location is pretty good and maybe someone else 's experience will be better , but I 've stayed in better hotels of theirs .",,,'ve stayed in better hotels,167:194,Negative,Standard,I,165:166,pretty good,95:106,Positive,Strong,the location,79:91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-1,My best honeymoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-2,This is a Seven star Hotel .,Hotel,21:26,Seven star,10:20,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-3,I would call it as Rixos Super Premium .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-4,The suprise for honeymooners was very special to us .,The suprise for honeymooners,0:28,very special,33:45,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-5,"All the entertainment a tourist would like to have from music , tournaments , swimming pools , beaches , video games , cinema etc. are available .",cinema,119:125,are available,131:144,Positive,Standard,,,are available,131:144,Positive,Standard,swimming pools,78:92,beaches,95:102,are available,131:144,Positive,Standard,,,,,,,video games,105:116,are available,131:144,Positive,Standard,tournaments,64:75,are available,131:144,Positive,Standard,,,music,56:61,are available,131:144,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-6,Rooms are very clean .,Rooms,0:5,very clean,10:20,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-7,"Employees are very helpful and kind and do their best to keep customers comfortable , especially mr. Ihsan .",Employees,0:9,do their best to keep customers comfortable,40:83,Positive,Standard,,,very helpful,14:26,Positive,Strong,Employees,0:9,Employees,0:9,kind,31:35,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-8,He was very nice .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00115_8307a340e7d47fe68eb66c2a428ae88e-9,The employees know most of world main languages English German Russian arabic etc. the last thing that I would like to say is you can find all kinds of food from different regions of the world .,The employees,0:13,know most of world main languages,14:47,Positive,Standard,,,find,134:138,Positive,Standard,all kinds of food from different regions of the world,139:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00142_a18455545eacaf5e4e1d4f1bffa19732-1,Very recommendable B & B with extremely kind staff,staff,45:50,extremely kind,30:44,Positive,Strong,,,Very recommendable,0:18,Positive,Strong,B & B,19:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00142_a18455545eacaf5e4e1d4f1bffa19732-2,"It is part of an old palazzo , recently renovated and adjusted to modern standards ( including free wifi ) .",wifi,100:104,including,85:94,Positive,Standard,,,free,95:99,Positive,Standard,wifi,100:104,It,0:2,adjusted to modern standards,54:82,Positive,Standard,,,,,,,It,0:2,recently renovated,31:49,Positive,Standard,It,0:2,part of an old palazzo,6:28,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00142_a18455545eacaf5e4e1d4f1bffa19732-3,"It has 6 large rooms on the first floor , each with a different name of a flower .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00142_a18455545eacaf5e4e1d4f1bffa19732-4,"Although the entrance of the building is in front of the Via di Pantaneto , a road with less traffic , nearly all rooms are at the rear with a splendid view at Siena ’s countryside .",nearly all rooms,103:119,splendid view,143:156,Positive,Strong,,,in front of the Via di Pantaneto,41:73,Positive,Standard,the entrance,9:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00142_a18455545eacaf5e4e1d4f1bffa19732-5,"To enter the B & B you have to climb 20 steps to reach the first floor , so the B & B is less accustomed to handicapped people .",the B & B,76:85,less accustomed to handicapped people,89:126,Negative,Standard,,,have to climb 20 steps to reach the first floor,23:70,Negative,Standard,the B & B,76:85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00142_a18455545eacaf5e4e1d4f1bffa19732-6,"There is no elevator , but the owners ( a young couple ) are very willing to help you with your luggage .",the owners,27:37,very willing to help,61:81,Positive,Strong,,,There is no,0:11,Negative,Standard,elevator,12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00157_e771f8ff6705ab6b0e88d2e6abe0b872-1,Paradise on earth,,,Paradise on earth,0:17,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
